M
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2014-06-17T14:26:32Z,,3.460542233660817,72.696996470913291,3.700846452265978,72.934570703655481,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
18882,45,3.468158869072795,72.811082303524017,7.34716796875,2014-02-04T07:52:35Z,,,,,,,,,,,,,,,,,,,,,
18883,45,3.468319047242403,72.809037705883384,7.34716796875,2014-02-04T07:53:35Z,,,,,,,,,,,,,,,,,,,,,
18884,45,3.468669159337878,72.806997885927558,8.30859375,2014-02-04T07:54:35Z,,,,,,,,,,,,,,,,,,,,,
18885,45,3.468902846798301,72.804864859208465,7.827880859375,2014-02-04T07:55:35Z,,,,,,,,,,,,,,,,,,,,,
18886,45,3.469524867832661,72.802787572145462,8.30859375,2014-02-04T07:56:35Z,,,,,,,,,,,,,,,,,,,,,
18887,45,3.470399603247643,72.800853028893471,8.30859375,2014-02-04T07:57:35Z,,,,,,,,,,,,,,,,,,,,,
18888,45,3.471197560429573,72.798941787332296,6.3858642578125,2014-02-04T07:58:48Z,,,,,,,,,,,,,,,,,,,,,
18889,45,3.471819497644901,72.796922419220209,7.827880859375,2014-02-04T07:59:35Z,,,,,,,,,,,,,,,,,,,,,
18890,45,3.472561882808805,72.794952169060707,8.7891845703125,2014-02-04T08:00:35Z,,,,,,,,,,,,,,,,,,,,,
18891,45,3.473401665687561,72.793059283867478,9.7506103515625,2014-02-04T08:01:35Z,,,,,,,,,,,,,,,,,,,,,
18892,45,3.474420318379998,72.791349878534675,8.30859375,2014-02-04T08:02:35Z,,,,,,,,,,,,,,,,,,,,,
18893,45,3.475569896399975,72.789779948070645,6.866455078125,2014-02-04T08:03:35Z,,,,,,,,,,,,,,,,,,,,,
18894,45,3.476776722818613,72.788284532725811,6.866455078125,2014-02-04T08:04:35Z,,,,,,,,,,,,,,,,,,,,,
18895,45,3.477841811254621,72.786695240065455,7.827880859375,2014-02-04T08:05:35Z,,,,,,,,,,,,,,,,,,,,,
18896,45,3.47889575175941,72.785094464197755,7.34716796875,2014-02-04T08:06:35Z,,,,,,,,,,,,,,,,,,,,,
18897,45,3.479938628152013,72.7834636811167,7.34716796875,2014-02-04T08:07:35Z,,,,,,,,,,,,,,,,,,,,,
18898,45,3.481083177030087,72.781828036531806,6.3858642578125,2014-02-04T08:08:35Z,,,,,,,,,,,,,,,,,,,,,
18899,45,3.482132758945227,72.780153164640069,6.866455078125,2014-02-04T08:09:35Z,,,,,,,,,,,,,,,,,,,,,
18900,45,3.483124505728483,72.778417272493243,7.34716796875,2014-02-04T08:10:35Z,,,,,,,,,,,,,,,,,,,,,
18901,45,3.484012568369508,72.776579456403852,6.3858642578125,2014-02-04T08:11:35Z,,,,,,,,,,,,,,,,,,,,,
18902,45,3.485337411984801,72.775093344971538,9.2698974609375,2014-02-04T08:12:35Z,,,,,,,,,,,,,,,,,,,,,
18903,45,3.48674364387989,72.773710917681456,9.2698974609375,2014-02-04T08:13:35Z,,,,,,,,,,,,,,,,,,,,,
18904,45,3.487884337082505,72.772124223411083,8.7891845703125,2014-02-04T08:14:35Z,,,,,,,,,,,,,,,,,,,,,
18905,45,3.488488337025046,72.770316498354077,6.3858642578125,2014-02-04T08:15:35Z,,,,,,,,,,,,,,,,,,,,,
18906,45,3.488773154094815,72.76836946606636,6.3858642578125,2014-02-04T08:16:35Z,,,,,,,,,,,,,,,,,,,,,
18907,45,3.488801652565598,72.766330316662788,6.866455078125,2014-02-04T08:17:35Z,,,,,,,,,,,,,,,,,,,,,
18908,45,3.488782374188304,72.764236852526665,5.9052734375,2014-02-04T08:18:35Z,,,,,,,,,,,,,,,,,,,,,
18909,45,3.488834761083126,72.762094605714083,6.3858642578125,2014-02-04T08:19:35Z,,,,,,,,,,,,,,,,,,,,,
18910,45,3.488922184333205,72.75995378382504,5.9052734375,2014-02-04T08:20:35Z,,,,,,,,,,,,,,,,,,,,,
18911,45,3.489085044711828,72.75779745541513,6.3858642578125,2014-02-04T08:21:35Z,,,,,,,,,,,,,,,,,,,,,
18912,45,3.489210186526179,72.755674486979842,5.9052734375,2014-02-04T08:22:35Z,,,,,,,,,,,,,,,,,,,,,
18913,45,3.489159559831023,72.753510195761919,6.3858642578125,2014-02-04T08:23:35Z,,,,,,,,,,,,,,,,,,,,,
18914,45,3.489157715812325,72.751311371102929,6.866455078125,2014-02-04T08:24:35Z,,,,,,,,,,,,,,,,,,,,,
18915,45,3.489380925893784,72.749105505645275,6.866455078125,2014-02-04T08:25:35Z,,,,,,,,,,,,,,,,,,,,,
18916,45,3.489736067131162,72.746658409014344,9.7506103515625,2014-02-04T08:26:35Z,,,,,,,,,,,,,,,,,,,,,
18917,45,3.490216853097081,72.74422824382782,8.30859375,2014-02-04T08:27:35Z,,,,,,,,,,,,,,,,,,,,,
18918,45,3.490762934088707,72.741868235170841,8.30859375,2014-02-04T08:28:35Z,,,,,,,,,,,,,,,,,,,,,
18919,45,3.49123802036047,72.739481823518872,7.34716796875,2014-02-04T08:29:35Z,,,,,,,,,,,,,,,,,,,,,
18920,45,3.49192650988698,72.737224409356713,7.827880859375,2014-02-04T08:30:35Z,,,,,,,,,,,,,,,,,,,,,
18921,45,3.493055384606123,72.735335631296039,7.827880859375,2014-02-04T08:31:35Z,,,,,,,,,,,,,,,,,,,,,
18922,45,3.493861053138971,72.733343169093132,7.34716796875,2014-02-04T08:32:35Z,,,,,,,,,,,,,,,,,,,,,
18923,45,3.494766047224402,72.731392700225115,7.827880859375,2014-02-04T08:33:35Z,,,,,,,,,,,,,,,,,,,,,
18924,45,3.496030457317829,72.729591345414519,8.7891845703125,2014-02-04T08:34:35Z,,,,,,,,,,,,,,,,,,,,,
18925,45,3.497797781601548,72.728281505405903,8.30859375,2014-02-04T08:35:35Z,,,,,,,,,,,,,,,,,,,,,
18926,45,3.499503079801798,72.726841913536191,6.866455078125,2014-02-04T08:36:35Z,,,,,,,,,,,,,,,,,,,,,
18927,45,3.501234697178006,72.725346498191357,7.827880859375,2014-02-04T08:37:35Z,,,,,,,,,,,,,,,,,,,,,
18928,45,3.501377021893859,72.723813699558377,6.866455078125,2014-02-04T08:38:35Z,,,,,,,,,,,,,,,,,,,,,
18929,45,3.503244761377573,72.722480641677976,6.866455078125,2014-02-04T08:39:35Z,,,,,,,,,,,,,,,,,,,,,
18930,45,3.505535200238228,72.722131367772818,5.9052734375,2014-02-04T08:40:35Z,,,,,,,,,,,,,,,,,,,,,
18931,45,3.507668897509575,72.7213672734797,8.7891845703125,2014-02-04T08:41:35Z,,,,,,,,,,,,,,,,,,,,,
18932,45,3.509807959198952,72.720654727891088,8.7891845703125,2014-02-04T08:42:35Z,,,,,,,,,,,,,,,,,,,,,
18933,45,3.511908631771803,72.719867583364248,9.2698974609375,2014-02-04T08:43:35Z,,,,,,,,,,,,,,,,,,,,,
18934,45,3.514002850279212,72.719115810468793,8.7891845703125,2014-02-04T08:44:35Z,,,,,,,,,,,,,,,,,,,,,
18935,45,3.51608868688345,72.71842572838068,7.827880859375,2014-02-04T08:45:35Z,,,,,,,,,,,,,,,,,,,,,
18936,45,3.518271753564477,72.718201847746968,7.827880859375,2014-02-04T08:46:35Z,,,,,,,,,,,,,,,,,,,,,
18937,45,3.520416347309947,72.717702873051167,7.827880859375,2014-02-04T08:47:35Z,,,,,,,,,,,,,,,,,,,,,
18938,45,3.522587260231376,72.717210436239839,4.94384765625,2014-02-04T08:48:35Z,,,,,,,,,,,,,,,,,,,,,
18939,45,3.524768147617579,72.716838531196117,5.424560546875,2014-02-04T08:49:35Z,,,,,,,,,,,,,,,,,,,,,
18940,45,3.526988010853529,72.716618925333023,4.4632568359375,2014-02-04T08:50:35Z,,,,,,,,,,,,,,,,,,,,,
18941,45,3.529204688966274,72.716381214559078,3.501953125,2014-02-04T08:51:35Z,,,,,,,,,,,,,,,,,,,,,
18942,45,3.531383648514748,72.716810368001461,5.9052734375,2014-02-04T08:52:35Z,,,,,,,,,,,,,,,,,,,,,
18943,45,3.5335982311517,72.716958643868566,8.30859375,2014-02-04T08:53:35Z,,,,,,,,,,,,,,,,,,,,,
18944,45,3.535852124914527,72.717060400173068,7.34716796875,2014-02-04T08:54:35Z,,,,,,,,,,,,,,,,,,,,,
18945,45,3.538145245984197,72.71628599613905,6.866455078125,2014-02-04T08:55:35Z,,,,,,,,,,,,,,,,,,,,,
18946,45,3.540368964895606,72.715328363701701,6.3858642578125,2014-02-04T08:56:35Z,,,,,,,,,,,,,,,,,,,,,
18947,45,3.542503165081143,72.714401828125119,6.3858642578125,2014-02-04T08:57:35Z,,,,,,,,,,,,,,,,,,,,,
18948,45,3.544594785198569,72.713402872905135,6.3858642578125,2014-02-04T08:58:35Z,,,,,,,,,,,,,,,,,,,,,
18949,45,3.546643322333694,72.712351195514202,6.3858642578125,2014-02-04T08:59:35Z,,,,,,,,,,,,,,,,,,,,,
18950,45,3.548817755654454,72.711526583880186,5.424560546875,2014-02-04T09:00:35Z,,,,,,,,,,,,,,,,,,,,,
18951,45,3.550980119034648,72.71080456674099,6.866455078125,2014-02-04T09:01:35Z,,,,,,,,,,,,,,,,,,,,,
18952,45,3.553162096068263,72.710322607308626,7.34716796875,2014-02-04T09:02:35Z,,,,,,,,,,,,,,,,,,,,,
18953,45,3.555399142205715,72.710149856284261,7.34716796875,2014-02-04T09:03:35Z,,,,,,,,,,,,,,,,,,,,,
18954,45,3.557668123394251,72.709826063364744,7.827880859375,2014-02-04T09:04:35Z,,,,,,,,,,,,,,,,,,,,,
18955,45,3.559950599446893,72.709613582119346,6.866455078125,2014-02-04T09:05:35Z,,,,,,,,,,,,,,,,,,,,,
18956,45,3.562048338353634,72.710010297596455,5.424560546875,2014-02-04T09:06:35Z,,,,,,,,,,,,,,,,,,,,,
18957,45,3.564265100285411,72.710382621735334,6.3858642578125,2014-02-04T09:07:35Z,,,,,,,,,,,,,,,,,,,,,
18958,45,3.566408017650247,72.710962062701583,4.94384765625,2014-02-04T09:08:35Z,,,,,,,,,,,,,,,,,,,,,
18959,45,3.568710274994373,72.711089802905917,6.3858642578125,2014-02-04T09:09:35Z,,,,,,,,,,,,,,,,,,,,,
18960,45,3.57100716792047,72.711113356053829,4.4632568359375,2014-02-04T09:10:35Z,,,,,,,,,,,,,,,,,,,,,
18961,45,3.573152767494321,72.711810478940606,6.3858642578125,2014-02-04T09:11:35Z,,,,,,,,,,,,,,,,,,,,,
18962,45,3.575300462543964,72.712295120581985,6.866455078125,2014-02-04T09:12:35Z,,,,,,,,,,,,,,,,,,,,,
18963,45,3.576826388016343,72.71355751901865,7.34716796875,2014-02-04T09:13:35Z,,,,,,,,,,,,,,,,,,,,,
18964,45,3.576621199026704,72.714865766465664,5.9052734375,2014-02-04T09:14:35Z,,,,,,,,,,,,,,,,,,,,,
18965,45,3.575257295742631,72.714622607454658,9.2698974609375,2014-02-04T09:15:35Z,,,,,,,,,,,,,,,,,,,,,
18966,45,3.57470216229558,72.715772436931729,12.15380859375,2014-02-04T09:16:35Z,,,,,,,,,,,,,,,,,,,,,
18967,45,3.574857311323285,72.717354940250516,6.866455078125,2014-02-04T09:17:35Z,,,,,,,,,,,,,,,,,,,,,
18968,45,3.574519269168377,72.718629660084844,6.3858642578125,2014-02-04T09:18:35Z,,,,,,,,,,,,,,,,,,,,,
18969,45,3.573499191552401,72.720185844227672,8.30859375,2014-02-04T09:19:35Z,,,,,,,,,,,,,,,,,,,,,
18970,45,3.572609955444932,72.721742196008563,7.34716796875,2014-02-04T09:20:35Z,,,,,,,,,,,,,,,,,,,,,
18971,45,3.573604971170425,72.722492543980479,8.30859375,2014-02-04T09:21:35Z,,,,,,,,,,,,,,,,,,,,,
18972,45,3.575767586007714,72.721529882401228,8.7891845703125,2014-02-04T09:22:35Z,,,,,,,,,,,,,,,,,,,,,
18973,45,3.57802432961762,72.720840806141496,9.7506103515625,2014-02-04T09:23:35Z,,,,,,,,,,,,,,,,,,,,,
18974,45,3.580308146774769,72.72052925080061,12.6343994140625,2014-02-04T09:24:35Z,,,,,,,,,,,,,,,,,,,,,
18975,45,3.582639154046774,72.72016916424036,13.1151123046875,2014-02-04T09:25:35Z,,,,,,,,,,,,,,,,,,,,,
18976,45,3.584935795515776,72.719923909753561,11.6732177734375,2014-02-04T09:26:35Z,,,,,,,,,,,,,,,,,,,,,
18977,45,3.587200585752726,72.720210151746869,12.15380859375,2014-02-04T09:27:35Z,,,,,,,,,,,,,,,,,,,,,
18978,45,3.589603593572974,72.720215516164899,13.1151123046875,2014-02-04T09:28:35Z,,,,,,,,,,,,,,,,,,,,,
18979,45,3.591959830373526,72.719527445733547,16.479736328125,2014-02-04T09:29:35Z,,,,,,,,,,,,,,,,,,,,,
18980,45,3.594261081889272,72.718661176040769,16.96044921875,2014-02-04T09:30:35Z,,,,,,,,,,,,,,,,,,,,,
18981,45,3.59621549025178,72.717509837821126,14.5570068359375,2014-02-04T09:31:35Z,,,,,,,,,,,,,,,,,,,,,
18982,45,3.598124803975224,72.716551870107651,13.1151123046875,2014-02-04T09:32:35Z,,,,,,,,,,,,,,,,,,,,,
18983,45,3.600058257579803,72.71555065177381,13.1151123046875,2014-02-04T09:33:35Z,,,,,,,,,,,,,,,,,,,,,
18984,45,3.602100592106581,72.714869789779186,16.96044921875,2014-02-04T09:34:35Z,,,,,,,,,,,,,,,,,,,,,
18985,45,3.604072434827685,72.713946271687746,18.883056640625,2014-02-04T09:35:35Z,,,,,,,,,,,,,,,,,,,,,
18986,45,3.606030950322747,72.713003642857075,19.8443603515625,2014-02-04T09:36:35Z,,,,,,,,,,,,,,,,,,,,,
18987,45,3.607888463884592,72.711905613541603,15.9990234375,2014-02-04T09:37:35Z,,,,,,,,,,,,,,,,,,,,,
18988,45,3.60976324416697,72.710840692743659,16.479736328125,2014-02-04T09:38:35Z,,,,,,,,,,,,,,,,,,,,,
18989,45,3.6117148026824,72.709881467744708,17.9217529296875,2014-02-04T09:39:35Z,,,,,,,,,,,,,,,,,,,,,
18990,45,3.613416664302349,72.708461154252291,13.5958251953125,2014-02-04T09:40:35Z,,,,,,,,,,,,,,,,,,,,,
18991,45,3.614893639460206,72.706775302067399,8.7891845703125,2014-02-04T09:41:35Z,,,,,,,,,,,,,,,,,,,,,
18992,45,3.616463067010045,72.705161198973656,5.424560546875,2014-02-04T09:42:35Z,,,,,,,,,,,,,,,,,,,,,
18993,45,3.618118492886424,72.703620102256536,5.424560546875,2014-02-04T09:43:35Z,,,,,,,,,,,,,,,,,,,,,
18994,45,3.619968798011541,72.702336329966784,5.9052734375,2014-02-04T09:44:35Z,,,,,,,,,,,,,,,,,,,,,
18995,45,3.621606202796102,72.700847117230296,8.7891845703125,2014-02-04T09:45:35Z,,,,,,,,,,,,,,,,,,,,,
18996,45,3.623477043583989,72.699769623577595,12.15380859375,2014-02-04T09:46:35Z,,,,,,,,,,,,,,,,,,,,,
18997,45,3.625420304015279,72.698824647814035,12.15380859375,2014-02-04T09:47:35Z,,,,,,,,,,,,,,,,,,,,,
18998,45,3.627419304102659,72.698149904608727,12.6343994140625,2014-02-04T09:48:35Z,,,,,,,,,,,,,,,,,,,,,
18999,45,3.629365414381027,72.69788721576333,15.5184326171875,2014-02-04T09:49:35Z,,,,,,,,,,,,,,,,,,,,,
19000,45,3.631295179948211,72.698025098070502,18.883056640625,2014-02-04T09:50:35Z,,,,,,,,,,,,,,,,,,,,,
19001,45,3.633078346028924,72.698804447427392,20.324951171875,2014-02-04T09:51:35Z,,,,,,,,,,,,,,,,,,,,,
19002,45,3.63464274443686,72.699948996305466,18.40234375,2014-02-04T09:52:35Z,,,,,,,,,,,,,,,,,,,,,
19003,45,3.635248253121972,72.701107291504741,12.6343994140625,2014-02-04T09:53:35Z,,,,,,,,,,,,,,,,,,,,,
19004,45,3.635229058563709,72.701342655345798,13.1151123046875,2014-02-04T09:54:35Z,,,,,,,,,,,,,,,,,,,,,
19005,45,3.63490610383451,72.701449692249298,11.1925048828125,2014-02-04T09:55:35Z,,,,,,,,,,,,,,,,,,,,,
19006,45,3.634191798046231,72.700649304315448,6.866455078125,2014-02-04T09:56:35Z,,,,,,,,,,,,,,,,,,,,,
19007,45,3.633215222507715,72.699657222256064,4.94384765625,2014-02-04T09:57:35Z,,,,,,,,,,,,,,,,,,,,,
19008,45,3.632759749889374,72.698494652286172,7.34716796875,2014-02-04T09:58:35Z,,,,,,,,,,,,,,,,,,,,,
19009,45,3.634219625964761,72.699569463729858,12.6343994140625,2014-02-04T09:59:35Z,,,,,,,,,,,,,,,,,,,,,
19010,45,3.635537680238485,72.701318180188537,15.0377197265625,2014-02-04T10:00:36Z,,,,,,,,,,,,,,,,,,,,,
19011,45,3.637346997857094,72.702475218102336,18.40234375,2014-02-04T10:01:36Z,,,,,,,,,,,,,,,,,,,,,
19012,45,3.638098016381264,72.704326612874866,19.8443603515625,2014-02-04T10:02:36Z,,,,,,,,,,,,,,,,,,,,,
19013,45,3.637952171266079,72.706353357061744,17.9217529296875,2014-02-04T10:03:36Z,,,,,,,,,,,,,,,,,,,,,
19014,45,3.63746652379632,72.70831597968936,18.40234375,2014-02-04T10:04:36Z,,,,,,,,,,,,,,,,,,,,,
19015,45,3.636842994019389,72.710311627015471,16.96044921875,2014-02-04T10:05:36Z,,,,,,,,,,,,,,,,,,,,,
19016,45,3.636042606085539,72.712289001792669,10.7117919921875,2014-02-04T10:06:36Z,,,,,,,,,,,,,,,,,,,,,
19017,45,3.635198716074228,72.714226059615612,6.3858642578125,2014-02-04T10:07:36Z,,,,,,,,,,,,,,,,,,,,,
19018,45,3.634144607931376,72.71606320515275,7.34716796875,2014-02-04T10:08:36Z,,,,,,,,,,,,,,,,,,,,,
19019,45,3.632878521457314,72.717701531946659,5.9052734375,2014-02-04T10:09:36Z,,,,,,,,,,,,,,,,,,,,,
19020,45,3.631314542144537,72.719188397750258,5.9052734375,2014-02-04T10:10:36Z,,,,,,,,,,,,,,,,,,,,,
19021,45,3.629712844267488,72.720674090087414,6.3858642578125,2014-02-04T10:11:36Z,,,,,,,,,,,,,,,,,,,,,
19022,45,3.627841165289283,72.722034640610218,6.3858642578125,2014-02-04T10:12:36Z,,,,,,,,,,,,,,,,,,,,,
19023,45,3.627062067389488,72.722527328878641,6.3858642578125,2014-02-04T10:12:58Z,,,,,,,,,,,,,,,,,,,,,
19024,46,3.616279754787683,72.724670749157667,-6.5919189453125,2014-02-05T02:51:34Z,,,,,,,,,,,,,,,,,,,,,
19025,46,3.616252010688186,72.724671084433794,1.0986328125,2014-02-05T02:52:34Z,,,,,,,,,,,,,,,,,,,,,
19026,46,3.616249915212393,72.724675023928285,4.94384765625,2014-02-05T02:53:34Z,,,,,,,,,,,,,,,,,,,,,
19027,46,3.61624195240438,72.724681729450822,6.866455078125,2014-02-05T02:54:34Z,,,,,,,,,,,,,,,,,,,,,
19028,46,3.616242539137602,72.724681394174695,6.866455078125,2014-02-05T02:55:34Z,,,,,,,,,,,,,,,,,,,,,
19029,46,3.616242287680507,72.724681226536632,6.866455078125,2014-02-05T02:56:34Z,,,,,,,,,,,,,,,,,,,,,
19030,46,3.616243125870824,72.724681226536632,6.866455078125,2014-02-05T02:57:34Z,,,,,,,,,,,,,,,,,,,,,
19031,46,3.616243042051792,72.724682064726949,7.34716796875,2014-02-05T02:58:34Z,,,,,,,,,,,,,,,,,,,,,
19032,46,3.61624295823276,72.724681729450822,7.34716796875,2014-02-05T02:59:34Z,,,,,,,,,,,,,,,,,,,,,
19033,46,3.616241198033094,72.724682232365012,7.827880859375,2014-02-05T03:00:34Z,,,,,,,,,,,,,,,,,,,,,
19034,46,3.616240695118904,72.724682316184044,7.827880859375,2014-02-05T03:01:34Z,,,,,,,,,,,,,,,,,,,,,
19035,46,3.616240862756968,72.724680555984378,7.827880859375,2014-02-05T03:02:34Z,,,,,,,,,,,,,,,,,,,,,
19036,46,3.61593752168119,72.725011808797717,6.866455078125,2014-02-05T03:03:34Z,,,,,,,,,,,,,,,,,,,,,
19037,46,3.615034623071551,72.724629929289222,5.9052734375,2014-02-05T03:04:34Z,,,,,,,,,,,,,,,,,,,,,
19038,46,3.612510245293379,72.724779630079865,4.4632568359375,2014-02-05T03:05:35Z,,,,,,,,,,,,,,,,,,,,,
19039,46,3.610369674861431,72.726012021303177,4.4632568359375,2014-02-05T03:06:35Z,,,,,,,,,,,,,,,,,,,,,
19040,46,3.609607508406043,72.728136079385877,4.94384765625,2014-02-05T03:07:35Z,,,,,,,,,,,,,,,,,,,,,
19041,46,3.60802760347724,72.730020247399807,3.501953125,2014-02-05T03:08:35Z,,,,,,,,,,,,,,,,,,,,,
19042,46,3.605903713032603,72.731382558122277,4.94384765625,2014-02-05T03:09:35Z,,,,,,,,,,,,,,,,,,,,,
19043,46,3.603846374899149,72.732803709805012,5.9052734375,2014-02-05T03:10:35Z,,,,,,,,,,,,,,,,,,,,,
19044,46,3.601793898269534,72.734157890081406,4.94384765625,2014-02-05T03:11:35Z,,,,,,,,,,,,,,,,,,,,,
19045,46,3.599763717502356,72.735515087842941,5.424560546875,2014-02-05T03:12:35Z,,,,,,,,,,,,,,,,,,,,,
19046,46,3.597628008574247,72.736697103828192,4.4632568359375,2014-02-05T03:13:35Z,,,,,,,,,,,,,,,,,,,,,
19047,46,3.595639821141958,72.738039549440145,4.94384765625,2014-02-05T03:14:35Z,,,,,,,,,,,,,,,,,,,,,
19048,46,3.593590864911675,72.739290632307529,4.4632568359375,2014-02-05T03:15:35Z,,,,,,,,,,,,,,,,,,,,,
19049,46,3.591658920049667,72.740700049325824,4.4632568359375,2014-02-05T03:16:35Z,,,,,,,,,,,,,,,,,,,,,
19050,46,3.589669810608029,72.742066215723753,4.4632568359375,2014-02-05T03:17:35Z,,,,,,,,,,,,,,,,,,,,,
19051,46,3.587634013965726,72.743358286097646,4.94384765625,2014-02-05T03:18:35Z,,,,,,,,,,,,,,,,,,,,,
19052,46,3.585587404668331,72.744693523272872,5.9052734375,2014-02-05T03:19:35Z,,,,,,,,,,,,,,,,,,,,,
19053,46,3.583495365455747,72.745967656373978,4.94384765625,2014-02-05T03:20:35Z,,,,,,,,,,,,,,,,,,,,,
19054,46,3.581507513299584,72.747399033978581,4.94384765625,2014-02-05T03:21:35Z,,,,,,,,,,,,,,,,,,,,,
19055,46,3.579338695853949,72.748544085770845,4.94384765625,2014-02-05T03:22:35Z,,,,,,,,,,,,,,,,,,,,,
19056,46,3.577285297214985,72.749884268268943,5.9052734375,2014-02-05T03:23:35Z,,,,,,,,,,,,,,,,,,,,,
19057,46,3.575215637683868,72.751194443553686,4.94384765625,2014-02-05T03:24:35Z,,,,,,,,,,,,,,,,,,,,,
19058,46,3.573190737515688,72.752555832266808,5.424560546875,2014-02-05T03:25:35Z,,,,,,,,,,,,,,,,,,,,,
19059,46,3.57114152982831,72.753916718065739,4.94384765625,2014-02-05T03:26:35Z,,,,,,,,,,,,,,,,,,,,,
19060,46,3.569286447018385,72.755492012947798,5.424560546875,2014-02-05T03:27:35Z,,,,,,,,,,,,,,,,,,,,,
19061,46,3.567354334518313,72.756988015025854,4.94384765625,2014-02-05T03:28:35Z,,,,,,,,,,,,,,,,,,,,,
19062,46,3.565384419634938,72.758447639644146,4.4632568359375,2014-02-05T03:29:35Z,,,,,,,,,,,,,,,,,,,,,
19063,46,3.563317442312837,72.759778518229723,5.424560546875,2014-02-05T03:30:35Z,,,,,,,,,,,,,,,,,,,,,
19064,46,3.561239065602422,72.76106983423233,2.5406494140625,2014-02-05T03:31:35Z,,,,,,,,,,,,,,,,,,,,,
19065,46,3.559146439656615,72.762380931526423,3.021240234375,2014-02-05T03:32:35Z,,,,,,,,,,,,,,,,,,,,,
19066,46,3.557146852836013,72.763813985511661,5.9052734375,2014-02-05T03:33:35Z,,,,,,,,,,,,,,,,,,,,,
19067,46,3.555191773921251,72.765329014509916,6.866455078125,2014-02-05T03:34:35Z,,,,,,,,,,,,,,,,,,,,,
19068,46,3.553221439942718,72.766826692968607,6.3858642578125,2014-02-05T03:35:35Z,,,,,,,,,,,,,,,,,,,,,
19069,46,3.55132712982595,72.768430234864354,5.424560546875,2014-02-05T03:36:35Z,,,,,,,,,,,,,,,,,,,,,
19070,46,3.549410104751587,72.7699716668576,4.94384765625,2014-02-05T03:37:35Z,,,,,,,,,,,,,,,,,,,,,
19071,46,3.547497773543,72.771495999768376,4.94384765625,2014-02-05T03:38:35Z,,,,,,,,,,,,,,,,,,,,,
19072,46,3.545774957165122,72.773216301575303,5.424560546875,2014-02-05T03:39:35Z,,,,,,,,,,,,,,,,,,,,,
19073,46,3.54399430565536,72.774892263114452,5.9052734375,2014-02-05T03:40:35Z,,,,,,,,,,,,,,,,,,,,,
19074,46,3.542301077395678,72.776665454730392,5.9052734375,2014-02-05T03:41:35Z,,,,,,,,,,,,,,,,,,,,,
19075,46,3.540481450036168,72.778317108750343,4.94384765625,2014-02-05T03:42:35Z,,,,,,,,,,,,,,,,,,,,,
19076,46,3.538651345297694,72.779980162158608,6.866455078125,2014-02-05T03:43:35Z,,,,,,,,,,,,,,,,,,,,,
19077,46,3.53709826245904,72.781875226646662,7.34716796875,2014-02-05T03:44:35Z,,,,,,,,,,,,,,,,,,,,,
19078,46,3.535569570958614,72.783787893131375,6.3858642578125,2014-02-05T03:45:35Z,,,,,,,,,,,,,,,,,,,,,
19079,46,3.533882964402437,72.785547925159335,8.30859375,2014-02-05T03:46:35Z,,,,,,,,,,,,,,,,,,,,,
19080,46,3.532277997583151,72.787398817017674,9.2698974609375,2014-02-05T03:47:35Z,,,,,,,,,,,,,,,,,,,,,
19081,46,3.530804459005594,72.789351800456643,8.7891845703125,2014-02-05T03:48:35Z,,,,,,,,,,,,,,,,,,,,,
19082,46,3.529596710577607,72.791487760841846,7.34716796875,2014-02-05T03:49:35Z,,,,,,,,,,,,,,,,,,,,,
19083,46,3.528103809803724,72.793435966596007,6.3858642578125,2014-02-05T03:50:35Z,,,,,,,,,,,,,,,,,,,,,
19084,46,3.526664553210139,72.795391296967864,7.34716796875,2014-02-05T03:51:35Z,,,,,,,,,,,,,,,,,,,,,
19085,46,3.525023460388184,72.797186449170113,7.827880859375,2014-02-05T03:52:35Z,,,,,,,,,,,,,,,,,,,,,
19086,46,3.523309109732509,72.798894261941314,7.34716796875,2014-02-05T03:53:35Z,,,,,,,,,,,,,,,,,,,,,
19087,46,3.521875217556953,72.800824111327529,5.424560546875,2014-02-05T03:54:35Z,,,,,,,,,,,,,,,,,,,,,
19088,46,3.520374856889248,72.802732083946466,4.94384765625,2014-02-05T03:55:35Z,,,,,,,,,,,,,,,,,,,,,
19089,46,3.518904000520706,72.804688671603799,3.982666015625,2014-02-05T03:56:35Z,,,,,,,,,,,,,,,,,,,,,
